avg_daily_watch_count,late_night_ratio,weekend_ratio,shorts_ratio,sessions_per_day,binge_session_length,category_entropy
73.39536434701571,0.17626702846045791,0.29647643076321856,0.03709240826912268,3.977818860032081,423.02549843236307,-0.031180638217856067
73.30758150162035,0.11328025398769243,0.288265945938857,-0.008033660009069105,3.9075780713765527,423.0066430762835,-0.01066567843655515
73.33392399057243,0.1144657706056344,0.27064084421398815,0.012637400821850256,4.026993554505915,423.02700370209817,-0.0035172380289771226
73.32250913348174,0.17485047022726372,0.31933996600825526,0.009834337967301404,4.068025902823593,423.03987246828996,-0.03164805505258739
73.2615645141181,0.1282542208081764,0.3015271743901463,-0.003537747749583647,3.9788913152225946,422.9901787952031,0.05687412566747044
73.29100940397025,0.17183379785569186,0.3552290132414281,0.03956659333884492,4.098523465281652,423.0136322527618,-0.025177007648873168
73.29731856361084,0.22460992600227628,0.3641854794133999,-0.0006451599869612076,4.002388583401697,423.0346789038632,-0.05240987902979969
73.28591418726995,0.12586274278009452,0.3187008361925508,-0.09702280740612564,4.000546977934347,422.9971479346374,0.07130580980975587
73.22289057566319,0.08968244874112435,0.2556879600884031,-0.0646779892933625,4.024907882052364,422.9229535489685,-0.022974990184044464
73.32461536518878,0.11299802163337722,0.34142178686113567,0.058986641486303996,3.946319340214902,423.02279935027616,0.023084910130178965
73.34640111926676,0.07894248879342225,0.3218335333167669,0.06005546365036099,3.9669883379500557,423.0066173992591,-0.03898675906712895
73.34165806466956,0.11898787186098003,0.3703340251244576,0.007960625610382367,3.9499192812276953,422.97161688444,0.043221992584683955
73.34764314193913,0.22240996763156456,0.3710559586480276,-0.0022185026130207243,4.010089703512737,423.05457403041004,-0.004873827497071059
73.32007130572086,0.15414982846105577,0.3583106281202457,0.03155027975729877,4.0075478718988675,423.01780620468014,0.010103928323958662
73.27433304551212,0.23661616961966425,0.2123983082350463,-0.015843232080825737,3.967992996652997,423.02787055185144,0.04581107851067673
73.32588844545012,0.15246700547412925,0.2743810062481502,-0.08183560965644648,3.9388127093146514,422.98205741311284,0.012102936047721361
73.31329316622856,0.1797995671239143,0.3386782191368738,-0.015133109937254112,4.042037932831243,423.03861610311895,0.04268902024733476
73.34218544547373,0.1911965024642388,0.3479488510893809,-0.03266820218345525,3.934284157835151,423.01094259808065,-0.06373908824261364
73.36095035626386,0.12602960664387802,0.24756835150975465,-0.061816161589442156,3.897262419014027,423.0535007764125,-0.019568824094103866
73.25395269319245,0.2184054048778965,0.3026834771332478,0.1166681122094398,4.0108814818362415,423.04159845382776,-0.0723152380355199
73.27091735635598,0.18977060827248066,0.356712558666256,0.01631350581480588,3.971796078302449,423.02566787037625,-0.027992274578047
73.31720774385386,0.12100140167499437,0.3805964607499208,-0.09854634254545375,4.013764491289985,423.06954042646413,-0.03566768468355904
73.28543704953027,0.14665534890570736,0.393924768584005,0.003982444386920109,4.068812124940715,422.99777626319826,-0.08673759055270412
73.32138791027147,0.05920070846116214,0.28826778527371827,-0.024944027523331615,4.0063491368335304,423.0889093986026,-0.017325254814836693
73.44760794757829,0.19978015740621663,0.31425817546390294,0.04226394474788236,4.015954544679489,422.9791707671726,0.0905622334379194
73.38536459448405,0.12048959351231195,0.34534015282525105,0.06664260993479458,3.9360475237882815,422.9120068442346,0.01987519519224119
73.34041817627511,0.15812273816948572,0.379238829465846,-0.005833790998356597,3.9546144016022233,423.0164163187721,0.13453989300209176
73.2630433070996,0.16424906668155706,0.3115583379586018,-0.038193932904173264,3.9788182863915433,422.9608519666219,0.0597869743924798
73.25036270065416,0.0997673391633156,0.3189183728230463,0.028629996314820827,3.9511106468294823,423.0276403245135,0.06131830538704755
73.25834363845887,0.20153862208515452,0.35443559669686375,-0.0019673603417483133,3.97654098240643,422.9599212963294,0.0541565122376562
73.23228564930518,0.09272260985709746,0.39425476048443714,-0.07525317355129035,4.009881241212509,422.94183687772755,0.0106932182953735
73.3248840462571,0.16618551852171184,0.34447809472520635,-0.0321268975963847,4.040101099788972,423.06448115033845,0.07282522072074195
73.3169818516591,0.17362599043196708,0.35290688275957893,0.10773227131563448,3.987438041294143,422.97180588501163,-0.03924255246551045
